Compound,Compoundclass,compoundtree
https://www.kegg.jp/entry/C06427,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class5,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20
https://www.kegg.jp/entry/C06427,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class5,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C06427,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class5,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C06427,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20
https://www.kegg.jp/entry/C06427,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class5
https://www.kegg.jp/entry/C06427,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C06427,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C06427,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C00219,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class12,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00219,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class12,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class25
https://www.kegg.jp/entry/C00219,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class11,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00219,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class11,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class12
https://www.kegg.jp/entry/C00219,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class11,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class25
https://www.kegg.jp/entry/C00219,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class25,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00219,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C00219,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C00219,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class5,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20
https://www.kegg.jp/entry/C00219,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class5,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C00219,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class5,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C00219,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20
https://www.kegg.jp/entry/C00219,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class5
https://www.kegg.jp/entry/C00219,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C00219,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C00219,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C06428,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class12,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C06428,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class12,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class25
https://www.kegg.jp/entry/C06428,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class11,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C06428,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class11,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class12
https://www.kegg.jp/entry/C06428,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class11,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class25
https://www.kegg.jp/entry/C06428,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class25,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C06428,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C06428,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C06428,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class5,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20
https://www.kegg.jp/entry/C06428,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class5,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C06428,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class5,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C06428,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20
https://www.kegg.jp/entry/C06428,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class5
https://www.kegg.jp/entry/C06428,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C06428,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C06428,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C06428,http://nlp_microbe.ccnu.edu.cn/entity#br08003Class150,http://nlp_microbe.ccnu.edu.cn/entity#br08003Class207
https://www.kegg.jp/entry/C06428,http://nlp_microbe.ccnu.edu.cn/entity#br08003Class121,http://nlp_microbe.ccnu.edu.cn/entity#br08003Class207
https://www.kegg.jp/entry/C06428,http://nlp_microbe.ccnu.edu.cn/entity#br08003Class121,http://nlp_microbe.ccnu.edu.cn/entity#br08003Class150
https://www.kegg.jp/entry/C06428,http://nlp_microbe.ccnu.edu.cn/entity#br08003Class121,http://nlp_microbe.ccnu.edu.cn/entity#br08003Class131
https://www.kegg.jp/entry/C06428,http://nlp_microbe.ccnu.edu.cn/entity#br08003Class131,http://nlp_microbe.ccnu.edu.cn/entity#br08003Class207
https://www.kegg.jp/entry/C06428,http://nlp_microbe.ccnu.edu.cn/entity#br08003Class131,http://nlp_microbe.ccnu.edu.cn/entity#br08003Class150
https://www.kegg.jp/entry/C06429,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class12,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C06429,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class12,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class25
https://www.kegg.jp/entry/C06429,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class11,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C06429,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class11,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class12
https://www.kegg.jp/entry/C06429,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class11,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class25
https://www.kegg.jp/entry/C06429,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class25,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C06429,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C06429,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C06429,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class5,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20
https://www.kegg.jp/entry/C06429,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class5,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C06429,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class5,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C06429,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20
https://www.kegg.jp/entry/C06429,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class5
https://www.kegg.jp/entry/C06429,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C06429,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C06429,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C06429,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class39,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C06429,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class39,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C04785,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C04785,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C04785,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class6,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20
https://www.kegg.jp/entry/C04785,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class6,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C04785,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class6,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C04785,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C05984,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C05984,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C05984,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class7,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20
https://www.kegg.jp/entry/C05984,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class7,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C05984,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class7,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C05984,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C06762,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C06762,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C06762,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class7,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20
https://www.kegg.jp/entry/C06762,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class7,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C06762,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class7,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C06762,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C00109,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9
https://www.kegg.jp/entry/C00109,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00109,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8
https://www.kegg.jp/entry/C00109,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9
https://www.kegg.jp/entry/C00109,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00109,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00109,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C00109,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C00109,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20
https://www.kegg.jp/entry/C00109,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C00109,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C00109,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C00164,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9
https://www.kegg.jp/entry/C00164,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00164,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class5,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8
https://www.kegg.jp/entry/C00164,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class5,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9
https://www.kegg.jp/entry/C00164,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class5,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00164,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00164,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C00164,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C00164,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20
https://www.kegg.jp/entry/C00164,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C00164,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C00164,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C00902,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9
https://www.kegg.jp/entry/C00902,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00902,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class8
https://www.kegg.jp/entry/C00902,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9
https://www.kegg.jp/entry/C00902,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class4,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00902,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class9,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00902,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C00902,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C00902,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20
https://www.kegg.jp/entry/C00902,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C00902,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C00902,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C01092,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C01092,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C01092,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20
https://www.kegg.jp/entry/C01092,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C01092,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C01092,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C01180,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C01180,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C01180,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20
https://www.kegg.jp/entry/C01180,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C01180,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class8,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C01180,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C04672,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
https://www.kegg.jp/entry/C04672,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C04672,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class9,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class20
https://www.kegg.jp/entry/C04672,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class9,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class64
